jabıdoetoa	brima'o	$x_1=c_1$ (zo) is a cmavo with a predicate role or semantic structure which expresses predicate $x_2=b_1$ (quote/du'u) between arguments $x_3=b_3$ (ordered list), the said cmavo being of form or in category/class $x_4=c_2$ in/and belonging to language/dialect $x_5=c_3$.
jabıpoq	bripre	$x_1$ is a person who has a body that expresses predicate relationships.
jabıhuoı	brirebla	$x_1$ is a bridi-tail of predicate relationship $x_2$ with relation $x_3$ among arguments (sequence/set) $x_4$.
jabıteoq	brirei	$c_1$ is a question asking for a predicate, asked by $c_3$ to $c_4$.
jabıteoqkuq	brireisku	$x_1$ asks $x_3$ what arguments satisfy the predicate $x_2$
jabıteoqkuq	briretsku	$x_1$ asks $x_2$ what sumti satisfies the predicate $x_3$
jabılaı	brisni	$x_1$ (text) represents a predicate relationship with relation represented by $x_2$ (text) among referents of $x_3$ that are arguments (sequence/set of texts).
jabılaısıu	brisnismi	$x_1$ is a subsentence of Lojban grammar.
jabıhuo	britirna	$x_1$ induces from their auditive perception that $x_2$ is the case.
jabıtoa	brivla	$v_1$ is a morphologically defined predicate word signifying relation $b_2$ in language $v_3$.
jabıtoachua	brivlacme	$c_1$ (quoted word(s)) is a name of $c_2$ used by $c_3$ that morphologically [strict] is brivla $bv_1$ in language $x_5$
jabıtoasıuchua	brivlasmicme	$x_1=c_1=s_1$ (quoted word(s)) is a name of $x_2=c_2$ used by $x_3=c_3$ that morphologically [loose] evokes/is similar to/is a brivla $x_4=v_1=s_2$ (text; may be multiple words), similar in property/quality[/amount?] $x_5=s_3$ (ka/ni), in language $x_6$
chuımsıqja	brulu'i	$l_1$ (agent) sweeps/brushes $l_2$, removing soil/contaminant $l_3$ with brush $l_4=b_1$.
chuımtıdo	brupu'i	$x_1$ applies/brushes $x_2$ on surface $x_3$
laıtoa	bu'ivla	$x_1$ (quoted text) is a “bu letteral” of character $x_2$ (zoi quote).
gueqbue	bu'uzda	$z_1$ is a tent inhabited by $z_2$, made of $b_2$.
gueqshua	bukfa'u	$f_1$ parachutes to $f_2$ from $f_3$ using parachute of type/material $b_2$.
gueqdeaqtıe	buklolgai	$g_1=b_1$ is a carpet/rug for covering floor $g_2=l_1$ of $x_3=l_2$, of type/material $x_4=b_2$.
gueqmara	bukmapra	$x_1$ is a quantity of lint (short fluffy fibrous material) of composition $x_2$
gueqjıo	bukydi'u	$z_1$ is a tent for purpose $z_2$, made of $b_2$.
gueqlıaı	bukyvoi	$v_1$ paraglides, using paraglider of type/material $b_2$.
tıaqnam	burnanba	$n_1$ is brown bread made from grains $n_2$.
keasuotua	ca'arcadgau	$g_1$ (agent) turns device/apparatus $g_2=cab_1=can_1$ off.
keasuo	ca'arcando	$cab_1=can_1$ (device/apparatus) is off / not operational.
keacıa	ca'arcau	$cl_1$ is unaided by/without apparatus/mechanism/device/equipment $ca_1=cl_2$ for function $ca_2$ controlled/triggered by $ca_3$ (agent).
dem'ırue	ca'erbi'e	$b_1=c_2$ is a wind from direction $b_2$ with speed $b_3$, shoving/pushing $c_2$ at locus $c_3$.
demgıamtua	ca'ermuvgau	$g_1=c_1$ pushes $m_1=c_2$ to destination $m_2$ from origin $m_3$ over path/route $m_4$.
cuesue	ca'icpe	$cp_1=ca_2$ demands $cp_2=ca_2$ from $cp_3$.
cueshoe	ca'icru	$cu_1=ca_1$ (agent) permits/lets/allows $cu_2$ (event) under conditions $cu_3$, derived from authority on basis $ca_3$.
cueboq	ca'irfanta	$f_1$ censors/suppresses event $f_2$ from occurring.
cuejıe	ca'irpai	$x_1$ officially/authoritatively judges $x_2$ (event/abstract)
cuekao	ca'irvei	$x_1=v_1$ is an authoritative document of $x_2=v_2$ (data/facts/du'u) about $x_3=v_3$ (object/event) preserved in medium $x_4=v_4$, by authority $x_5=c_1$ over matter/sphere/persons $x_6=c_2$ derived on basis $x_7=c_3$.
cuegımıu	ca'irzau	$x_1$ officially approves $x_2$ (object / event); $x_2$ is official, approved by $x_1$
chuaobuıhıeq	ca'orbaryre'o	$r_1$ defenestrates $r_2$ through window/portal/opening [portal] $c_1$ in wall/building/structure $c_2$
chuaofuom	ca'orgreku	$g_1$ is a window frame of window $g_2=c_1$.
naıjao	cabda'o	$x_1$ (nu) happens far away in time from $x_2$ (nu).
naıchaqhoeı	cabdeicerni	$x_1=ce_1=ca_1$ is this morning; $x_1=ce_1=ca_1$ is the morning occuring at the same time as day $x_2=ce_2=d_1$ at location $x_3=ce_3$.
naıdıo	cabdo'i	$d_1=c_1=x_1$ is the today daytime period of $c_2=x_2$ at location $n_3=x_3$.
naıjoa	cabjeftu	$j_1=c_1$ is this week; $j_1=c_1$ is the week occuring at the same time as $c_2$, week standard $j_3$.
naırutı	cabjvezva	$x_1$ overlaps in time and space with $x_2$
naıjue	cabma'i	$m_1=c_1$ is the current month by month standard $m_3$, simultaneous with $c_2$ in time.
naıko	cabmoi	$x_1$ is the $x_2$-th one timewise to satisfy property $x_3$ among $x_4$.
naınıaq	cabna'a	$n_1$ is the current year by standard $n_3$, simultaneous with $c_2$ in time. 
naıbujıq	cabnalza'i	$x_1$ is extinct/no longer existent.
naıtuko	cabrolmoi	$x_1$ is the last one timewise to satisfy property $x_2$ among $x_3$.
naıseum	cabvanci	$x_1=v_1=c_1$ is this evening; $x_1=v_1=c_1$ is the evening occuring at the same time as $x_2=v_2$ at location $x_3=v_3$.
naıshotua	cabybixygau	$x_1=g_1$ updates / makes current $x_2=b_1$ to $x_3=c_2$; $x_1$ makes $x_2$ catch up with $x_3$ at / under conditions / when $x_4=b_3$.
naıdıo	cabydo'i	$d_1 = c_1 = x_1$ is the today daytime period of $c_2 = x_2$ at location $n_3 = x_3$.
naıfaq	cabyfau	$c_1=f_1$ is live (experienced as it happens) to experiencer $c_2$.
naıtue	cabytcini	$x_1$ is the status quo/current state of $x_2$
horamınudaqmoa	cacryme'utcika	$x_1$ (number) is the minute/minute notation of the hour, of event/state $x_2$, in system $x_3$.
suotua	cadgau	$x_{1}$ is a do-idle.
suokaqsı	cadycta	$cat_1=can_1$ is a lurker/inactively watches $cat_2$
suoluaq	cadykei	$k_1=c_1$ (agent) idly plays with plaything/toy $k_2$.
suoshaı	cadysti	$s_1=c_1$ (agent) ceases and rests from activity/process/state $s_2$ (not necessarily completing it).
suotuoq	cadytilju	$x_{1}$ is heavy in proper mass, invariant mass, rest mass, intrinsic mass
faıleu	caflitki	$l_1$ is liquid at room temperature/at standard temperature and pressure, and consists of composition/material $l_2$.
faıteoq	cafrei	$r_1$ is a frequently-asked question about subject $r_2$
faıshına	cafygapci	$x_1$ is a gas of $x_2$ at room temperature/STP.
caısao	caibra	$b_1=c_1$ is huge/enormous/colossal in property $b_2=c_2$ to observer $b_3=c_3$.
caıkaqsı	caicta	$cat_1$ stares at $cat_2$ as received by observer $car_3$.
caıshao	caidji	$d_1$ craves/intensely wishes $d_2$ (event/state) for purpose $d_3$.
caıgı	cairza'a	$x_1$ is an idol
caınoq	caivru	$s_1=c_1$ is roaring/blinding to $s_2$ via sensory channel $s_2=c_3$.
pıunuq	cakcurnu	$x_1$ is a mollusk/clam/mussel/snail of species $x_2$.
pıunuqdıu	cakcurske	$x_1$ is malacology based on methodology $x_2$.
chokopuo	caklypu'o	$p_1$ is a cacao/cocoa powder/solids of cacao beans $p_2$.
chokopoaı	caklytsi	$t_1$ is/are (a) cacao bean(s) of plant $sp_1=t_2$ (genus Theobroma; default T. cacao).
pıusoı	cakyda'a	$x_1=d_1$ is an armoured fighter protected by armuor/shell $x_2=c_1$ covering $x_3=c_2$ of material $x_4=c_3$
pıulıempıu	cakyjmepi'a	$p_1=j_3=c_3$ is mother of pearl from source $p_2=c_2$.
pıuchao	cakykarce	$k_1=c_2$ is a tank/armored combat vehicle for carrying $k_2$, propelled by $k_3$, with armor-plating $c_1$.
pıusaoro	cakyrespa	$x_1$ is a turtle of species $x_2$.
goadesımeta	caldectre	$c_1=d_1=m_1$ (space/volume/region/room) is $d_2=m_2$ cubic decimetres/decimeters ($m^3$) measured in perpendicular directions (triple)/defined by set of points (set)/occupied by $c_2=m_3$ by standard $m_4$.
goarudaq	caljvetei	$c_1=t_1$ is space-time occupied by $c_2$. 
goaromfuaq	calsamxra	$x_1$ is a 3D model and "depicts" $x_2$.
goatoaı	calsle	$x_1$ is a voxel of model/object $x_2$
goateıkıoq	caltaiboi	$x_1=b_1=t_2$ is a sphere / ellipsoid with geometric shape $x_2=t_1=c_1$ occupied by / made of $x_3=b_2=c_2$.
goateısıu	caltaismi	$x_1$ is shaped (physically/geometrically) like $x_2$, with shape $x_3$
goacheupamgıo	calticprigu'i	$p_1$ is a hologram/holograph on surface $p_2$ or projected from radiation source $g_3$ ; $p_1$ is holographic
goameta	caltre	$c_1=m_1$ (space/volume/region/room) is $m_2$ cubic metres/meters ($m^3$) measured in perpendicular directions (triple)/defined by set of points (set)/occupied by $c_2=m_3$ by standard $m_4$.
caıbao	camblabi	$x1$ is white
caıruoı	camcinla	$x_{1}$ is a thin with thinness direction $x_{2}$ with thinness standard $x_{3}$ with find intense $x_{4}$.
caınea	camganra	$g_1=c_1$ is vast/very wide in (2nd most significant) dimension $g_2=c_2$ with observer $g_3=c_3$.
caıjaı	camgei	$g_1$ is intensely happy about $g_2$.
caıcueqca	camgubri'a	$r_1$ hypes $r_2=g_1=c_1$.
caısı	camju'i	$x_1$ concentrates on / pays close attention to $x_2$
caıshoı	camki'a	$k_1=c_1$ screams/howls sound $k_2$.
caıcho	camnei	$x_1$ loves (emphatically likes) $x_2$ (object/state)
caımaı	campa'i	$c_1=p_1$ intensely loves/feels strong affectionate devotion towards $p_2$ (object/state).
caıreobuqshuao	camskamolcpi	$ci_1=m_2$ is toucan/toucanet of species/type $ci_2$ with bill $m_1=s_1$ of typically intense color or colors $s_2=ca_1$
caıtea	camte'a	$t_1$ feels horror/is intensely frightened of $t_2$ (event/tu'a object).
caıleo	camtoi	$c_1$ effortfully tries to do $t_2$ by method $t_3$, as perceived by $c_3$.
shıaoshao	cancydji	$d1$ desires/wants/wishes vanishing/disappearance of $c1$ (event/state) for purpose $d3$.
hıammoe	capcni	$x_1$ feels insecurity / feels threatened by threat $x_2$
hıamfa	capli'u	$l_1$ is an adventurer traveling via route $l_2$ using means/vehicle $x_3$.
hıamsıo	capsi'o	$s_1=c_1$ is an idea/concept/thought that is potentially harmful to $c_2$ under conditions $c_3$.
hıamdıechoa	capsidba'u	$b_1$ snarls/growls/roars the threat (utterance) of idea/action $s_2$ at audience $s_3$.
hıamdıe	capti'i	$s_1$ (agent) threatens/menaces idea/action $s_2$ to audience $s_3$.
hıamsı	capyju'i	 $j_1$ is careful of $j_2=c_1$, which is dangerous to $c_2$ under conditions $c_3$
muoı'ırue	carbi'e	$b_1=c_1$ is a tornado/waterspout moving from direction $b_2$ at speed $b_3$ rotating around centre /eye $c_2$ with rotational  direction $c_3$.
muoıbaga	carcpu	$l_1$ reels in $l_2=c_1$ by handle/at locus $l_3$ by rotating it around axis $c_2$.
muoıshaq	carcra	$cr_1=ca_1$ turns to face $cr_2$.
muoıdıaqtua	cardikygau	$g_1$ shakes $d_1=c_1$ over vector $c_2$ facing $c_4$, with period $d_3$
muoıtoe	carka'a	$k_1$ is a rotary saw [rotating cutting tool] cutting/splitting/dividing $k_2$ (object) into pieces $k_3$
muoılıaıchom	carlimcinki	$x_1$ is a whirligig beetle of species $x_2$.
muoıhuıgaı	carmalga'e	$x_1$ feels dizzy
ruqmuaodueq	carvyrictu'a	$x_1$ is a rainforest
jıamsue	catrymi'e	$m_1$ orders $m_2$ to have $c_2$ executed by action/method $c_3$.
cıameo	caudri	$x_1$ is sad that they lack $x_2$ (ka); $x_1$ misses $x_2$.
cıajuı	caujbi	$x_1$ is barely $x_2$ (property of $x_1$); $x_1$ has barely / almost doesn't have property $x_2$
cıatua	caurgau	$g_1$ (person/agent) deprives $c_1$ of $c_2$.
ruqtuarıtı	cavgauri'i	$r_1=g_1$ is a rainmaking/ ritual intended to invoke rain $r_2=g_2$, by custom/in community$r_3$, with form/rules$r_4$.
ruqsıqja	cavlu'i	$l_1$ (agent) showers $l_2$.
ruqsıqjachuo	cavlumtci	$x_1$ is a shower head/faucet/nozzle made of material $x_2$ with flow rate $x_3$ and water pressure $x_4$
ruqmuaodueq	cavricfoi	$f_1$ is a rain forest with trees $t_1$.
ruqmuaodueq	cavrictu'a	$x_1$ is a rainforest.
ruqhıu	cavyfle	$f_1=c_1$, consisting of $f_2$,  pours into $f_3=c_2$ from $f_4=c_3$.
ruqtaqsıqja	cavysezlu'i	$l_1=s_1$ (agent) showers itself of soil/contaminant $l_3$ with cleaning material(s) $l_4$.
jıaochı	ceikri	$k_1$ believes (without evidence/proof) that the god/deity $c_1$ exists.
jıaocoq	ceirka'i	$x_1$ is the incarnation/avatar of god $x_2$ of religion $x_3$
jıaobudua	ceirnalju'o	$d1$ does not know if a god(s) exist; d1 is agnostic.
jıaolaı	ceisni	$x_1=s_1$ is an idol/a sign/symbol representing god/demon/property $x_2=s_2$ to observer $x_3=s_3$
jıaobue	ceizda	$z_1$ is the Heaven of religious community $c_2$.
carabeaq	celga'a	$g_1=c_2$ is an arrow made of $g_2$ fired/launched by $c_1$.
caraseraq	celgunta	$g_1$ (person/mass) attacks with a projectile weapon/shoots victim $g_2$ with goal/objective $g_3$ using launcher/gun $c_1$ which launches/fires/shoots projectile/missile $c_2$ propelled by propellant/propulsion $c_3$.
carajue	celma'i	$x_1$ is December of year $x_2$ in calendar $x_3$.
ceqtınhe	cenlai	$x_1$ is $x_2$ percent of $x_3$ in dimension/aspect $x_3$.
ceqtımılıchaq	cenmildje	$d1$ is $d2$ full (centi)milidays (hundred-thousandth of a day unit) in duration (default is 1 (centi)miliday) by standard $d3$; d1 is a metric second.
ceqtımeta	centre	$m_1=c_1$ is $m_2=c_2$ centimeter(s) / hundredth(s) of a meter [metric unit] in length (default 1) measured in direction $m_3=c_3$ by standard $x_4=m_3$.
ceqtıchaq	cenydje	$d_1$ is $d_2$ full centidays (hundredth of a day unit) in duration (default is 1 centiday) by standard $d_3$
hoeırıaobusuo	cermursynalcando	$ca_1$ is matutinal/active during the pre-dawn/early morning $ce_1=m_1$.
jıaochua	cevycme	$cmene_1$ is a Divine Name of $cevni_1=cmene_2$ as known by $cevni_2=cmene_3$ which is associated with $cevni_3$; $cmene_1$ is a name of god.
ceobıe	cfabalvi	$b_1$ is entirely in the future of $b_2$; $b_1$ begins after $b_2$.
ceogaı	cfaga'e	$g_1$ notices $g_2$ by means $g_3$ under condition $g_4=c_1$.
ceotua	cfagau	$x_1=g_1$ (person/agent) initiates/begins/starts/causes the beginning of $x_2=c_1$ (state/event/process).
ceopu	cfapru	$p_1$ is preliminary to $c_1=p_2$'s beginning.
ceoguotua	cfarefygau	$x_1=g_1$ restarts $x_3=g_2=c_1=k_2$, with repetition / recurrence / instance $x_3=k_1$, for the $x_4=k_3$'rd time; $x_1$ does $x_2$, a restart of $x_3$ for the $x_4$'th time.
ceorıtı	cfari'i	$r_1$ is/are the ritual/proceedings for starting/commencing $c_1$[event/state/process] by community $r_2$ with rules $c_4$.
ceochıaq	cfasanji	$s_1$ realizes $s_2$ under condition $c_1$.
ceocaq	cfasazri	$s_1$ powers up $s_2$ for function $s_3=c_1$.
ceotuı	cfatse	$x_1$ sits down on $x_2$.
tuoıgaı	cfifa'i	$x_1$ finds fault/flaw $x_2$ in $x_3$ (object/action), of which the flaw causes $x_4$
tuoıgaı	cfilyfacki	$x_1$ finds fault/flaw $x_2$ in actions $x_3$ causing $x_4$; $x_1$ criticizes with critics $x_2$ action $x_3$
tuoıjoaı	cfisisku	$s_1$ diagnoses/proof-reads/searches/tests/debugs for flaw/property $c_1=s_2$ in $c_2=s_3$  causing $c_3$
tuoımekao	cfiste	$x_1$ is a "bug-list" / list of discovered flaws in $x_2$
kaılueq	ci'arse'u	$s_1=c_2$ is a secretary to $s_2$.
kaıchase	ci'artadji	$t_1$ is a font/writing style used by $c_1$ to write $c_2$ on medium $c_3$ with implement $c_4$ under conditions $t_3$.
kaıteı	ci'artai	$t_1$ is a font/writing style used by $c_1$ to write $c_2$ on medium $c_3$ with implement $c_4$.
doemluaq	ci'erkei	$k_1$ plays game $k_2=c_1$ governed by rules $c_2$ interrelating game parts (physical or conceptual) $c_3$.
doemluaqnhe	ci'erkeilai	$ke_1=kl_1$ has score $kl_2$ in game $ke_2=c_1$ governed by rules $c_2$ interrelating game parts (physical or conceptual) $c_3$.
sıgımaı	ci'irpa'i	$x_1$ [loves/takes great, passionate interest in] $x_2$
sıgıhuaq	ci'izma	$c_1=z_1$ is more interesting than $z_2$ to $c_2$ in amount $z_4$.
nıode	ci'omle	$x_1$ is cute to $x_2$ in aspect $x_3$.
saqchaq	cibdei	$x_1$ is a Wednesday of week $x_2$ on calendar $x_3$.
saqkojoaq	cibmoija'a	$j_1$ has the rank of Major/Lieutenant Commander/Squadron Leader (equivalent of NATO OF-3) in military unit /organization $j_2$.
saqkomuqcheı	cibmoixandegji	$xa_1=d_1$ is the middle finger of hand $xa_2=d_2$ attached to body $d_3$.
saqkocheı	cibmomdegji	$m_1=d_1$ is the middle finger of $d_2$.
saqzıulıaq	cibnacmei	$x_1$ is a 3-dimensional vector with coordinates $x_2$, $x_3$ and $x_4$.
saqseum	cibvanci	$x_1$ is a Wednesday evening of week $x_2$ in calendar $x_3$.
saqkopıtoa	cibyfu'ivla	$x_1=v_1=f_1$ is a stage 3 fu'ivla meaning $x_2=v_2$, based on word $x_3=f_2$ in language $x_4$.
saqrıalaq	cibykarsna	$x_1$ (sound, text) is a triphthong.
saqnıuboekero	cibypeznimre	$x_{1}$ is a quantity of Citrus trifoliata [fruit/tree, etc.] of species/strain $x_{2}$.
saqpıanete	cibyplini	$p_1$ is the third closest planet revolving around $p_2$, with planetary characteristics $p_3$, orbital parameters $p_4$.
saqrakutoa	cibyslakyvla	$v_1$ is a three-syllable word meaning $v_2$ in language $v_3=s_2$ with syllables $s_1$.
saqshıaq	cibytu'e	$x_1$ is three-legged.
saqsıoqchao	cibyxilma'e	$m_1$ is a tricycle (propelled, three-wheeled vehicle) carrying $m_2$ on surface $m_3$, propelled by $m_4$
puaıdueq	cicfoi	$f_1$ is an uncultivated field of material $f_2$.
puaıkato	cicmlatu	$x_1$ is a wildcat
kuaolıem	cicnyjme	$j_1$ is a turquoise (gem/polished stone) of type $j_2$ from source material $j_3$.
kuaorıq	cicnyri'o	$x_1$ is aqua [color adjective].
puaıshamu	cicplise	$x_1$ is a wild apple/crab apple of species/strain/cultivar $x_2$
puaıpoq	cicpre	$c_1=p_1$ is a savage/wild person.
puaıreq	cicre'a	$c_1=r_1$ is a savage/wild human.
puaımuaodueq	cicricfoi	$f_1$ is a jungle
puaınıu	cicyspa	$s_1=c_1$ is a weed of species $s_2$.
puaınıudueq	cicyspafoi	$f_{1}$ is a brush/shrubland [field of wild plants] with predominant plant species/cultivar $s_{2}$.
puaınıushata	cicyspavi'u	$v_1$ weeds out plants $s_1=c_1$ of species $s_2$ from $v_3$ with/leaving result/remnant/remainder $v_4$.
beakoı	cidydzu	$ca_1=ci_3$ crawls on surface $ca_2$.
beatuı	cidytse	$t_1$ kneels on surface $t_2$ on limb $c_2=x_3$ of body $c_3=x_4$.
bemkıaıkeoı	cifku'ita'a	$k_1=t_1$ is/are using baby talk/caretaker speech/infant-directed speech (IDS)/child-directed speech (CDS)/parentese to $c_1=k_2=t_2$ (default: infant/baby) about subject $t_3$ in language $t_4$.
bemmuao	ciftricu	$x_1$ is a sapling of species/cultivar $x_2$
bemrua	cifxrula	$x_1$ is a flower bud of plant/species $x_2$.
bemguobe	cifybakni	$b_1=c_1$ is/are (a) calf/calves [infant cattle/beef-producer/bovine] of species/breed $b_2=c_2$.
bemlua	cifylisri	$l_1$ is a children's story about plot/subject/moral $l_2$ by storyteller $l_3$ to audience $l_4$.
shıetua	cikygau	$g_1$ (person/agent) wakes up $c_1$.
cuaı'asaı	cimde'u	$d_1=c_1$ is a quantity of/contains/is made of mud from source $d_2$ of composition $d_3$, moist due to liquid $c_2$.
cuaıpuao	cimdilnu	$x_{1}$ is a cloud with cloud material-moisture $x_{2}$ with cloudy $x_{3}$ with cloud base [elevation] $x_{4}$.
cuaıshoemfuq	cimjirta'u	$t_1$ is a wet suit for wearing by $t_2=j_1=c_1$ in liquid $j_2=c_2$.
cuaımetoa	cimjvo	$l_1$ is an implicitly metaphorical lujvo with meaning $l_2$ and arguments $l_3$ built from metaphor $l_4$.
mıqdaq	cimnytei	$t_1=c_1$ is an eternity.
cuaıca	cimri'a	$r_1$ (event/state) moistens $c_1$ with liquid $c_2$ under conditions $r_3$.
cuaıdueq	cimtu'a	$t_1=c_1$ is a swamp/marsh/wetland at location $t_2$ with liquid $c_2$
cuaıhuaqtua	cimymaugau	$x1=g1$ humidifies $x2=c1$ by amount/excess $x3$
cuaıhuaqtuakea	cimymaugauca'a	$x1$ is a humidifier
cuaıkuoıtua	cimyme'agau	$x1=g1$ dehumidifies $x2=c1$ by amount/excess $x3$
cuaıkuoıtuakea	cimyme'agauca'a	$x1$ is a dehumidifier
sejenasa	cincizra	$n_1=z_1=x_1$ is sexually deviant/perverted in activity/state $n_2=x_2$ in property $z_3=n_3=x_3$ to person/by reference point $z_2=n_4=x_4$; $x1$ is sexually perverted
sejegale	cinctu	$ci_1=ct_1$ teaches audience $ct_2$ ideas/methods/lore $ct_3$ (du'u) about sexual activity/state $ci_2=ct_4$ by method $ct_5$ (event)
heıgamuaosaı	cindymudri	$m_1$ is a quantity of/is made of/contains oak wood/lumber from oak tree(s) of species/strain $m_2=c_2$.
